iri,pref_label,type
http://purl.obolibrary.org/obo/CL_0000084,t lymphocytes,CT
http://purl.obolibrary.org/obo/CL_0000084,t lymphocyte,CT
http://purl.obolibrary.org/obo/CL_0009112,centroblast,CT
http://purl.obolibrary.org/obo/CL_1000351,basal cell of epithelium of respiratory bronchiole,CT
http://purl.obolibrary.org/obo/CL_0000837,hemopoietic stem cell/multipotent progenitor (hsc/mpp),CT
http://purl.obolibrary.org/obo/CL_0000837,multipotent progenitor cell (mpp),CT
http://purl.obolibrary.org/obo/CL_0002224,lens epithelial cell,CT
http://purl.obolibrary.org/obo/CL_0000049,common myeloid progenitor (cmp),CT
http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,CT
http://purl.obolibrary.org/obo/CL_0000451,dendritic cell (dc),CT
http://purl.obolibrary.org/obo/CL_0000451,dcs,CT
http://purl.obolibrary.org/obo/CL_0002304,non-pigmented ciliary epithelial cell,CT
http://purl.obolibrary.org/obo/CL_0002364,cortical thymic epithelial cell,CT
http://purl.obolibrary.org/obo/CL_4030009,proximal tubule epithelial cell segment 1,CT
https://purl.org/ccf/ASCTB-TEMP_mge248,mge_248,CT
https://purl.org/ccf/ASCTB-TEMP_dlnp85,dlnp_85,CT
http://purl.obolibrary.org/obo/CL_0000938,nk cd56bright,CT
http://purl.obolibrary.org/obo/CL_0000938,cd56 bright natural killer,CT
https://purl.org/ccf/ASCTB-TEMP_fbl25,fbl_25,CT
https://purl.org/ccf/ASCTB-TEMP_fbl26,fbl_26,CT
http://purl.obolibrary.org/obo/PCL_0015010,inh l1-6 vip slc7a6os,CT
https://purl.org/ccf/ASCTB-TEMP_dlct6b99,dlct6b_99,CT
https://purl.org/ccf/ASCTB-TEMP_emsn234,emsn_234,CT
http://purl.obolibrary.org/obo/CL_0000312,keratinocyte (granular),CT
http://purl.obolibrary.org/obo/CL_0000312,keratinocyte,CT
http://purl.obolibrary.org/obo/PCL_0015062,inh l5 pvalb lrig3,CT
https://purl.org/ccf/ASCTB-TEMP_splat367,splat_367,CT
https://purl.org/ccf/ASCTB-TEMP_ulit135,ulit_135,CT
http://purl.obolibrary.org/obo/CL_0000897,memory cd4+ t cell,CT
http://purl.obolibrary.org/obo/CL_0000897,cd4+ t memory t cell,CT
http://purl.obolibrary.org/obo/CL_0000897,cd4 t cell memory,CT
http://purl.obolibrary.org/obo/CL_0000897,cd4+ memory t cell,CT
http://purl.obolibrary.org/obo/CL_0000740,ganglion cell,CT
https://purl.org/ccf/ASCTB-TEMP_splat380,splat_380,CT
http://purl.obolibrary.org/obo/CL_4023009,extratelencephalic-projecting glutamatergic cortical neuron,CT
http://purl.obolibrary.org/obo/CL_1000398,liver sinusoid endothelial cell,CT
https://purl.org/ccf/ASCTB-TEMP_amex175,amex_175,CT
http://purl.obolibrary.org/obo/CL_0007010,preosteoblast,CT
http://purl.obolibrary.org/obo/CL_0002425,early thymic progenitor,CT
http://purl.obolibrary.org/obo/PCL_0015102,exc l5-6 fezf2 filip1l,CT
http://purl.obolibrary.org/obo/CL_0002062,alveolar type i cell,CT
http://purl.obolibrary.org/obo/CL_4033005,serous secreting cell of bronchus submucosal gland,CT
https://purl.org/ccf/ASCTB-TEMP_opc35,opc_35,CT
http://purl.obolibrary.org/obo/CL_0001065,ilcs,CT
http://purl.obolibrary.org/obo/CL_0001065,innate lyphoid cell (ilc),CT
http://purl.obolibrary.org/obo/CL_0001065,ilc,CT
http://purl.obolibrary.org/obo/CL_0001065,innate lymphoid cell,CT
https://purl.org/ccf/ASCTB-TEMP_ca13169,ca13_169,CT
http://purl.obolibrary.org/obo/CL_0002437,cd8+ t single positive thymocyte,CT
http://purl.obolibrary.org/obo/CL_0002437,mature cd8 t cell,CT
https://purl.org/ccf/ASCTB-TEMP_ulit128,ulit_128,CT
https://purl.org/ccf/ASCTB-TEMP_mge257,mge_257,CT
http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,CT
http://purl.obolibrary.org/obo/PCL_0015081,exc l2-3 rorb ptpn3,CT
https://purl.org/ccf/ASCTB-TEMP_chrp76,chrp_76,CT
https://purl.org/ccf/ASCTB-TEMP_astro61,astro_61,CT
http://purl.obolibrary.org/obo/CL_0000525,syncytiotrophoblast (stb),CT
http://purl.obolibrary.org/obo/CL_1001285,descending vasa recta endothelial cell,CT
https://purl.org/ccf/ASCTB-TEMP_periepithelial-fibroblast,periepithelial fibroblast,CT
http://purl.obolibrary.org/obo/CL_0000584,enterocyte,CT
http://purl.obolibrary.org/obo/CL_0000584,enterocytes,CT
https://purl.org/ccf/ASCTB-TEMP_tcell1,tcell_1,CT
http://purl.obolibrary.org/obo/CL_1000849,distal convoluted tubule cell,CT
https://purl.org/ccf/ASCTB-TEMP_ulit122,ulit_122,CT
http://purl.obolibrary.org/obo/CL_0000434,eccrine,CT
https://purl.org/ccf/ASCTB-TEMP_ca13181,ca13_181,CT
http://purl.obolibrary.org/obo/CL_4033016,secondary crest myofibroblast,CT
https://purl.org/ccf/ASCTB-TEMP_splat347,splat_347,CT
http://purl.obolibrary.org/obo/PCL_0015055,inh l5-6 sst c4orf26,CT
http://purl.obolibrary.org/obo/CL_1000452,parietal epithelial cell,CT
https://purl.org/ccf/ASCTB-TEMP_astro52,astro_52,CT
https://purl.org/ccf/ASCTB-TEMP_club-cell-of-prostatic-urethra,club cell of prostatic urethra,CT
http://purl.obolibrary.org/obo/CL_0001035,bone cell,CT
https://purl.org/ccf/ASCTB-TEMP_opc36,opc_36,CT
http://purl.obolibrary.org/obo/CL_0000317,sebocyte,CT
http://purl.obolibrary.org/obo/CL_1001474,medium spiny neuron,CT
http://purl.obolibrary.org/obo/CL_1001474,eccentric medium spiny neuron,CT
http://purl.obolibrary.org/obo/CL_0000129,microglial cell,CT
http://purl.obolibrary.org/obo/CL_0000129,microglia,CT
https://purl.org/ccf/ASCTB-TEMP_llc264,llc_264,CT
http://purl.obolibrary.org/obo/CL_0000669,pericyte,CT
http://purl.obolibrary.org/obo/CL_0000669,splenic pericyte,CT
http://purl.obolibrary.org/obo/CL_0000669,pericytes,CT
http://purl.obolibrary.org/obo/CL_0000669,pericyte cell,CT
http://purl.obolibrary.org/obo/CL_0002605,astrocyte of the cerebral cortex,CT
http://purl.obolibrary.org/obo/CL_0000092,osteoclasts,CT
http://purl.obolibrary.org/obo/PCL_0015006,inh l5-6 lamp5 crabp1,CT
http://purl.obolibrary.org/obo/CL_0000786,plasma,CT
http://purl.obolibrary.org/obo/CL_0000786,plasma cell,CT
http://purl.obolibrary.org/obo/CL_0000624,cd4+t cell,CT
https://purl.org/ccf/ASCTB-TEMP_splat363,splat_363,CT
https://purl.org/ccf/ASCTB-TEMP_l5et115,l5et_115,CT
https://purl.org/ccf/ASCTB-TEMP_amex161,amex_161,CT
https://purl.org/ccf/ASCTB-TEMP_splat368,splat_368,CT
https://purl.org/ccf/ASCTB-TEMP_amex174,amex_174,CT
http://purl.obolibrary.org/obo/PCL_0015107,exc l5-6 fezf2 cftr,CT
http://purl.obolibrary.org/obo/CL_0019015,lung parenchyma resident eosinophil,CT
http://purl.obolibrary.org/obo/CL_0000738,leukocyte,CT
https://purl.org/ccf/ASCTB-TEMP_ulit134,ulit_134,CT
http://purl.obolibrary.org/obo/CL_0000484,connective tissue type mast cell,CT
http://purl.obolibrary.org/obo/CL_0001058,plasmacytoid dendritic cell,CT
http://purl.obolibrary.org/obo/CL_0001058,dendritic cell (plasmatoid),CT
http://purl.obolibrary.org/obo/CL_0001058,plasmacytoid dendritic cell (pdc),CT
http://purl.obolibrary.org/obo/CL_0000623,nk cells,CT
http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,CT
http://purl.obolibrary.org/obo/CL_0000623,nk,CT
http://purl.obolibrary.org/obo/CL_0000623,nk cell,CT
http://purl.obolibrary.org/obo/CL_0000623,natural killer (nk) cell,CT
https://purl.org/ccf/ASCTB-TEMP_mge258,mge_258,CT
http://purl.obolibrary.org/obo/PCL_0015033,inh l2-5 vip bspry,CT
http://purl.obolibrary.org/obo/CL_1000412,endothelial cell of arteriole,CT
http://purl.obolibrary.org/obo/CL_1000412,arteriole endothelial cell,CT
http://purl.obolibrary.org/obo/CL_1000412,arteriole endothelium,CT
https://purl.org/ccf/ASCTB-TEMP_misc164,misc_164,CT
http://purl.obolibrary.org/obo/PCL_0015019,inh l1-3 vip cbln1,CT
https://purl.org/ccf/ASCTB-TEMP_fbl29,fbl_29,CT
https://purl.org/ccf/ASCTB-TEMP_cbi302,cbi_302,CT
http://purl.obolibrary.org/obo/CL_0009069,cd8aa(ii) thymocyte,CT
http://purl.obolibrary.org/obo/CL_0002071,absorptive,CT
https://purl.org/ccf/ASCTB-TEMP_emsn227,emsn_227,CT
https://purl.org/ccf/ASCTB-TEMP_misc176,misc_176,CT
http://purl.obolibrary.org/obo/CL_4033024,airway submucosal gland duct basal cell,CT
https://purl.org/ccf/ASCTB-TEMP_splenic-pericyte,splenic pericyte,CT
https://purl.org/ccf/ASCTB-TEMP_misc314,misc_314,CT
http://purl.obolibrary.org/obo/CL_4033009,goblet cell of epithelium of lobar bronchus,CT
http://purl.obolibrary.org/obo/CL_0000815,t reg,CT
http://purl.obolibrary.org/obo/CL_0000815,regulatory t cell,CT
http://purl.obolibrary.org/obo/CL_0000815,t regulatory cell,CT
http://purl.obolibrary.org/obo/CL_0000815,t regulatory,CT
http://purl.obolibrary.org/obo/CL_0000840,transitional dendritic cell (tdc),CT
http://purl.obolibrary.org/obo/PCL_0015073,exc l2 lamp5 kcng3,CT
http://purl.obolibrary.org/obo/PCL_0015092,exc l5 rorb med8,CT
https://purl.org/ccf/ASCTB-TEMP_cop38,cop_38,CT
https://purl.org/ccf/ASCTB-TEMP_dlct6b108,dlct6b_108,CT
https://purl.org/ccf/ASCTB-TEMP_emsn225,emsn_225,CT
https://purl.org/ccf/ASCTB-TEMP_msn216,msn_216,CT
http://purl.obolibrary.org/obo/CL_0000077,mesothelial cell,CT
http://purl.obolibrary.org/obo/CL_0000077,mesothelial,CT
http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,CT
http://purl.obolibrary.org/obo/CL_0002144,capillary endothelium,CT
http://purl.obolibrary.org/obo/PCL_0015029,inh l1-5 vip smoc1,CT
http://purl.obolibrary.org/obo/CL_0000546,th2 cell,CT
http://purl.obolibrary.org/obo/CL_4033034,invaginating bipolar cell,CT
http://purl.obolibrary.org/obo/CL_0002592,smooth muscle cell,CT
https://purl.org/ccf/ASCTB-TEMP_cop37,cop_37,CT
http://purl.obolibrary.org/obo/CL_0001087,cd4 t cell effector memory cd45ra,CT
http://purl.obolibrary.org/obo/PCL_0015098,exc l5-6 fezf2 or1l8,CT
http://purl.obolibrary.org/obo/CL_4033019,blue cone bipolar cell,CT
http://purl.obolibrary.org/obo/PCL_0015070,inh l5-6 pvalb fam150b,CT
http://purl.obolibrary.org/obo/CL_0000980,plasmablast,CT
http://purl.obolibrary.org/obo/PCL_0015093,exc l5 themis fgf10,CT
http://purl.obolibrary.org/obo/PCL_0015103,exc l5-6 fezf2 sh2d1b,CT
http://purl.obolibrary.org/obo/CL_4023189,parasol cell,CT
https://purl.org/ccf/ASCTB-TEMP_amex156,amex_156,CT
http://purl.obolibrary.org/obo/CL_1000413,endothelial cell,CT
http://purl.obolibrary.org/obo/CL_1000413,blood endothelial cells,CT
http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,CT
http://purl.obolibrary.org/obo/CL_3000002,sympathetic noradrenergic nerve,CT
http://purl.obolibrary.org/obo/CL_0000151,"germinative (epithelial) cell, sebocyte",CT
https://purl.org/ccf/ASCTB-TEMP_amex160,amex_160,CT
http://purl.obolibrary.org/obo/PCL_0015036,inh l1-5 vip phldb3,CT
https://purl.org/ccf/ASCTB-TEMP_mgl12,mgl_12,CT
http://purl.obolibrary.org/obo/CL_1001096,afferent arteriole endothelial cell,CT
https://purl.org/ccf/ASCTB-TEMP_splat235,splat_235,CT
http://purl.obolibrary.org/obo/CL_0012000,astrocyte of the forebrain,CT
https://purl.org/ccf/ASCTB-TEMP_msn220,msn_220,CT
https://purl.org/ccf/ASCTB-TEMP_astro58,astro_58,CT
http://purl.obolibrary.org/obo/CL_4033028,diffuse bipolar 2 cell,CT
http://purl.obolibrary.org/obo/PCL_0015121,oligo l5-6 opalin ldlrap1,CT
http://purl.obolibrary.org/obo/CL_0002460,conventional dendritic cell 2,CT
http://purl.obolibrary.org/obo/CL_0002576,perineurial cell,CT
http://purl.obolibrary.org/obo/PCL_0015015,inh l1 lamp5 nmbr,CT
https://purl.org/ccf/ASCTB-TEMP_epen74,epen_74,CT
http://purl.obolibrary.org/obo/CL_4030013,descending thin limb cell type 2,CT
https://purl.org/ccf/ASCTB-TEMP_splat422,splat_422,CT
http://purl.obolibrary.org/obo/CL_1000457,mesothelial cell,CT
http://purl.obolibrary.org/obo/CL_0009076,neuro-medullary thymic epithelial cell,CT
http://purl.obolibrary.org/obo/CL_0009075,myo-medullary thymic epithelial cell,CT
http://purl.obolibrary.org/obo/CL_0009071,medullary thymic epithelial cell type 1,CT
http://purl.obolibrary.org/obo/CL_1001318,vascular smooth muscle cell/pericyte (general),CT
https://purl.org/ccf/ASCTB-TEMP_uterine-nk-cell,uterine nk cell,CT
http://purl.obolibrary.org/obo/CL_0009070,corticomedullary thymic epithelial cell,CT
http://purl.obolibrary.org/obo/CL_4023073,choroid plexus cell,CT
https://purl.org/ccf/ASCTB-TEMP_ca4197,ca4_197,CT
http://purl.obolibrary.org/obo/CL_0000935,surface intraepithelial cd4-cd8- lymphocyte alpha/beta,CT
http://purl.obolibrary.org/obo/CL_0000934,cytotoxic cd4 t cell,CT
https://purl.org/ccf/ASCTB-TEMP_dlct6b111,dlct6b_111,CT
http://purl.obolibrary.org/obo/PCL_0015077,exc l2-3 linc00507 dsg3,CT
http://purl.obolibrary.org/obo/CL_0000750,off bipolar cell,CT
https://purl.org/ccf/ASCTB-TEMP_chrp82,chrp_82,CT
https://purl.org/ccf/ASCTB-TEMP_splat397,splat_397,CT
http://purl.obolibrary.org/obo/PCL_0015059,inh l5-6 pvalb kcnip2,CT
http://purl.obolibrary.org/obo/PCL_0015028,inh l3-5 vip igdcc3,CT
http://purl.obolibrary.org/obo/CL_4023057,cerebellar inhibitory,CT
http://purl.obolibrary.org/obo/CL_0000845,superficial zone b cell,CT
http://purl.obolibrary.org/obo/CL_0000492,cd4+ t cell,CT
https://purl.org/ccf/ASCTB-TEMP_cbi300,cbi_300,CT
http://purl.obolibrary.org/obo/PCL_0015046,inh l3-5 sst ggtlc3,CT
http://purl.obolibrary.org/obo/CL_0009074,medullary thymic epithelial cell type 4,CT
https://purl.org/ccf/ASCTB-TEMP_mmb327,mmb_327,CT
http://purl.obolibrary.org/obo/PCL_0015031,inh l5-6 vip col4a3,CT
http://purl.obolibrary.org/obo/CL_0002196,hepatic oval cell ,CT
https://purl.org/ccf/ASCTB-TEMP_splat388,splat_388,CT
http://purl.obolibrary.org/obo/CL_0002225,mature fiber cell,CT
http://purl.obolibrary.org/obo/CL_0011004,lens fiber cell,CT
https://purl.org/ccf/ASCTB-TEMP_splat377,splat_377,CT
http://purl.obolibrary.org/obo/CL_0002042,lymphatic endothelium,CT
https://purl.org/ccf/ASCTB-TEMP_llc274,llc_274,CT
https://purl.org/ccf/ASCTB-TEMP_thex452,thex_452,CT
http://purl.obolibrary.org/obo/CL_0000136,adipocyte,CT
http://purl.obolibrary.org/obo/CL_0000136,fat cell,CT
https://purl.org/ccf/ASCTB-TEMP_misc116,misc_116,CT
http://purl.obolibrary.org/obo/CL_0000744,columnar chondrocytes,CT
http://purl.obolibrary.org/obo/CL_4033020,mucus secreting cell of trachea gland,CT
http://purl.obolibrary.org/obo/PCL_0015097,exc l5-6 themis smyd1 (l6 it car3),CT
http://purl.obolibrary.org/obo/PCL_0015051,inh l1-3 sst fam20a,CT
https://purl.org/ccf/ASCTB-TEMP_amex407,amex_407,CT
http://purl.obolibrary.org/obo/CL_0002292,glomus cell,CT
http://purl.obolibrary.org/obo/PCL_0015069,inh l5-6 pvalb gapdhp60,CT
http://purl.obolibrary.org/obo/CL_0000100,motor neuron,CT
http://purl.obolibrary.org/obo/PCL_0015057,inh l5-6 sst klhl1,CT
http://purl.obolibrary.org/obo/PCL_0015042,inh l5 sst rpl35ap11,CT
http://purl.obolibrary.org/obo/CL_1000458,melanocyte,CT
http://purl.obolibrary.org/obo/CL_0002262,endothelial cell of sinusoid,CT
https://purl.org/ccf/ASCTB-TEMP_semilunar-type-3-cell,semilunar type 3 cell,CT
https://purl.org/ccf/ASCTB-TEMP_dlit141,dlit_141,CT
https://purl.org/ccf/ASCTB-TEMP_ca13188,ca13_188,CT
http://purl.obolibrary.org/obo/PCL_0015056,inh l5-6 sst fbn2,CT
http://purl.obolibrary.org/obo/PCL_0015117,exc l5-6 fezf2 lpo,CT
http://purl.obolibrary.org/obo/PCL_0015091,exc l3-5 rorb rprm,CT
http://purl.obolibrary.org/obo/CL_0001070,beige adipocyte,CT
https://purl.org/ccf/ASCTB-TEMP_llc269,llc_269,CT
https://purl.org/ccf/ASCTB-TEMP_cge279,cge_279,CT
https://purl.org/ccf/ASCTB-TEMP_astro60,astro_60,CT
https://purl.org/ccf/ASCTB-TEMP_vendc15,vendc_15,CT
http://purl.obolibrary.org/obo/CL_0009077,subcapsular cortical epithelial cell,CT
https://purl.org/ccf/ASCTB-TEMP_splat341,splat_341,CT
http://purl.obolibrary.org/obo/PCL_0015068,inh l1-2 sst clic6,CT
http://purl.obolibrary.org/obo/CL_4028006,adventitial fibroblast,CT
http://purl.obolibrary.org/obo/PCL_0015074,exc l2 linc00507 atp7b,CT
https://purl.org/ccf/ASCTB-TEMP_dlnp88,dlnp_88,CT
https://purl.org/ccf/ASCTB-TEMP_llc270,llc_270,CT
https://purl.org/ccf/ASCTB-TEMP_thex455,thex_455,CT
https://purl.org/ccf/ASCTB-TEMP_thex451,thex_451,CT
http://purl.obolibrary.org/obo/CL_0002410,pancreatic stellate cell,CT
http://purl.obolibrary.org/obo/PCL_0015115,exc l5 fezf2 rnf144a-as1,CT
http://purl.obolibrary.org/obo/PCL_0015087,exc l3-5 rorb linc01202,CT
https://purl.org/ccf/ASCTB-TEMP_msn427,msn_427,CT
http://purl.obolibrary.org/obo/PCL_0015106,exc l6 fezf2 prokr2,CT
http://purl.obolibrary.org/obo/CL_0000876,macrophage,CT
http://purl.obolibrary.org/obo/CL_0000876,macrophages,CT
https://purl.org/ccf/ASCTB-TEMP_splat344,splat_344,CT
http://purl.obolibrary.org/obo/CL_4023059,committed oligodendrocyte precursor cell,CT
https://purl.org/ccf/ASCTB-TEMP_msn207,msn_207,CT
http://purl.obolibrary.org/obo/CL_1000742,mesangial cell,CT
https://purl.org/ccf/ASCTB-TEMP_subcapsular-dendritic-cell,subcapsular dendritic cell,CT
http://purl.obolibrary.org/obo/CL_0009068,cd8aa(i) thymocyte,CT
http://purl.obolibrary.org/obo/CL_4030028,glycinergic amacrine cell,CT
http://purl.obolibrary.org/obo/CL_0000866,macrophage,CT
http://purl.obolibrary.org/obo/CL_0000816,immature b cell,CT
https://purl.org/ccf/ASCTB-TEMP_llc271,llc_271,CT
https://purl.org/ccf/ASCTB-TEMP_splat358,splat_358,CT
http://purl.obolibrary.org/obo/CL_4033007,tuft cell,CT
https://purl.org/ccf/ASCTB-TEMP_midi436,midi_436,CT
https://purl.org/ccf/ASCTB-TEMP_amex406,amex_406,CT
https://purl.org/ccf/ASCTB-TEMP_dlit143,dlit_143,CT
http://purl.obolibrary.org/obo/PCL_0015071,inh l5-6 pvalb mepe,CT
http://purl.obolibrary.org/obo/CL_0000794,cytotoxic t cells,CT
https://purl.org/ccf/ASCTB-TEMP_mgl10,mgl_10,CT
https://purl.org/ccf/ASCTB-TEMP_cbi304,cbi_304,CT
https://purl.org/ccf/ASCTB-TEMP_splat410,splat_410,CT
http://purl.obolibrary.org/obo/CL_0000173,delta cell,CT
https://purl.org/ccf/ASCTB-TEMP_splenic-red-pulp-stromal-cell,splenic red pulp stromal cell,CT
http://purl.obolibrary.org/obo/CL_1001568,pulmonary artery endothelial cell,CT
https://purl.org/ccf/ASCTB-TEMP_dlit142,dlit_142,CT
http://purl.obolibrary.org/obo/CL_1000717,outer medullary collecting duct intercalated cell type a,CT
http://purl.obolibrary.org/obo/CL_1000493,mesothelial cell of visceral pleura,CT
http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,CT
http://purl.obolibrary.org/obo/PCL_0015001,inh l1 lamp5 pvrl2,CT
http://purl.obolibrary.org/obo/CL_0000798,gamma/delta t cells,CT
http://purl.obolibrary.org/obo/CL_0000798,gamma-delta t cell,CT
http://purl.obolibrary.org/obo/CL_0000798,gamma delta t cell,CT
https://purl.org/ccf/ASCTB-TEMP_emsn233,emsn_233,CT
https://purl.org/ccf/ASCTB-TEMP_vendplvap13,vendplvap_13,CT
http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,CT
http://purl.obolibrary.org/obo/CL_0000115,endothelial,CT
http://purl.obolibrary.org/obo/CL_0000115,endoethlial,CT
http://purl.obolibrary.org/obo/CL_0000115,endothelial cells,CT
http://purl.obolibrary.org/obo/CL_0000075,columnar cell ( larger cholangiocytes are more columnar) has ciliae,CT
http://purl.obolibrary.org/obo/CL_0000653,podocyte,CT
http://purl.obolibrary.org/obo/CL_4033029,diffuse bipolar 3a cell,CT
https://purl.org/ccf/ASCTB-TEMP_ca4193,ca4_193,CT
https://purl.org/ccf/ASCTB-TEMP_splat364,splat_364,CT
http://purl.obolibrary.org/obo/CL_1000716,outer medullary collecting duct principal cell,CT
http://purl.obolibrary.org/obo/PCL_0015002,inh l1 lamp5 rab11fip1,CT
https://purl.org/ccf/ASCTB-TEMP_adventitial-stromal-cell,adventitial stromal cell,CT
http://purl.obolibrary.org/obo/CL_4023072,brain vascular cell,CT
http://purl.obolibrary.org/obo/PCL_0015034,inh l2-5 vip sox11,CT
http://purl.obolibrary.org/obo/CL_0009106,medullary reticular cell,CT
http://purl.obolibrary.org/obo/PCL_0015096,exc l6 themis sntg2,CT
http://purl.obolibrary.org/obo/CL_1001005,glomerular capillary endothelial cell,CT
http://purl.obolibrary.org/obo/CL_0000887,macrophage,CT
https://purl.org/ccf/ASCTB-TEMP_splat413,splat_413,CT
http://purl.obolibrary.org/obo/CL_4030018,connecting tubule principal cell,CT
https://purl.org/ccf/ASCTB-TEMP_url297,url_297,CT
https://purl.org/ccf/ASCTB-TEMP_msn210,msn_210,CT
https://purl.org/ccf/ASCTB-TEMP_splat411,splat_411,CT
http://purl.obolibrary.org/obo/CL_0000888,tingible body macrophage,CT
http://purl.obolibrary.org/obo/CL_2000066,fibroblast,CT
https://purl.org/ccf/ASCTB-TEMP_ulit124,ulit_124,CT
https://purl.org/ccf/ASCTB-TEMP_splat353,splat_353,CT
http://purl.obolibrary.org/obo/PCL_0015072,inh l1-6 pvalb col15a1 (chandelier),CT
http://purl.obolibrary.org/obo/CL_0000905,"effector memory cd4-positive, alpha-beta t cell",CT
http://purl.obolibrary.org/obo/CL_0004232,starburst amacrine cell,CT
https://purl.org/ccf/ASCTB-TEMP_mmb329,mmb_329,CT
https://purl.org/ccf/ASCTB-TEMP_mge259,mge_259,CT
http://purl.obolibrary.org/obo/CL_0000636,muller glia,CT
https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,eomes low liver nk cell,CT
http://purl.obolibrary.org/obo/PCL_0015125,endo l2-5 nostrin srgn,CT
http://purl.obolibrary.org/obo/PCL_0015038,inh l3-6 vip ug0898h09,CT
http://purl.obolibrary.org/obo/PCL_0015118,opc l1-6 pdgfra col20a1,CT
http://purl.obolibrary.org/obo/CL_0000796,surface intraepithelial cd8+ alpha beta positive alpha/beta lymphocyte,CT
http://purl.obolibrary.org/obo/CL_0000796,surface intraepithelial cd8+ alph beta positive alpha/beta lymphocyte,CT
https://purl.org/ccf/ASCTB-TEMP_mmb328,mmb_328,CT
http://purl.obolibrary.org/obo/PCL_0015020,inh l1-2 vip exph5,CT
http://purl.obolibrary.org/obo/CL_4033026,lung perichondrial fibroblast,CT
https://purl.org/ccf/ASCTB-TEMP_thex446,thex_446,CT
http://purl.obolibrary.org/obo/CL_1000352,basal cell of epithelium of lobular bronchiole,CT
http://purl.obolibrary.org/obo/CL_0000442,follicular dendritic cell,CT
http://purl.obolibrary.org/obo/CL_0000442,follicular dendritic cell (fdc),CT
http://purl.obolibrary.org/obo/CL_4033023,airway submucosal gland collecting duct epithelial cell,CT
http://purl.obolibrary.org/obo/CL_1000489,fibroblastic reticular cell (frc),CT
http://purl.obolibrary.org/obo/CL_1000489,red pulp reticular cell,CT
http://purl.obolibrary.org/obo/CL_0002337,keratinocyte stem cell,CT
https://purl.org/ccf/ASCTB-TEMP_splat394,splat_394,CT
https://purl.org/ccf/ASCTB-TEMP_interdigitating-dendritic-cells,interdigitating dendritic cells,CT
https://purl.org/ccf/ASCTB-TEMP_mge251,mge_251,CT
http://purl.obolibrary.org/obo/PCL_0015032,inh l1-5 vip cd27-as1,CT
https://purl.org/ccf/ASCTB-TEMP_opc34,opc_34,CT
http://purl.obolibrary.org/obo/CL_0019029,pericentral hepatocyte,CT
https://purl.org/ccf/ASCTB-TEMP_emsn231,emsn_231,CT
https://purl.org/ccf/ASCTB-TEMP_splat350,splat_350,CT
http://purl.obolibrary.org/obo/CL_0009110,lymphatic endothelial cell of medulla ceiling,CT
https://purl.org/ccf/ASCTB-TEMP_dlct6b98,dlct6b_98,CT
http://purl.obolibrary.org/obo/CL_0000914,nk/t lymphocyte,CT
http://purl.obolibrary.org/obo/CL_0000914,immature nkt cell,CT
https://purl.org/ccf/ASCTB-TEMP_splat399,splat_399,CT
https://purl.org/ccf/ASCTB-TEMP_msn209,msn_209,CT
http://purl.obolibrary.org/obo/PCL_0015022,inh l1-2 vip ptger3,CT
https://purl.org/ccf/ASCTB-TEMP_splat424,splat_424,CT
http://purl.obolibrary.org/obo/CL_4023008,intratelencephalic-projecting glutamatergic cortical neuron,CT
https://purl.org/ccf/ASCTB-TEMP_splat403,splat_403,CT
http://purl.obolibrary.org/obo/CL_0000182,hepatocyte,CT
http://purl.obolibrary.org/obo/CL_0000137,osteocytes,CT
http://purl.obolibrary.org/obo/CL_0000137,osteocyte,CT
http://purl.obolibrary.org/obo/CL_1000414,venule endothelium,CT
http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,CT
https://purl.org/ccf/ASCTB-TEMP_mgl11,mgl_11,CT
https://purl.org/ccf/ASCTB-TEMP_dlct6b109,dlct6b_109,CT
http://purl.obolibrary.org/obo/CL_4033032,diffuse bipolar 6 cell,CT
http://purl.obolibrary.org/obo/CL_0019018,smooth muscle cell,CT
http://purl.obolibrary.org/obo/CL_0019018,vascular smooth muscle cell,CT
http://purl.obolibrary.org/obo/CL_0019018,blood vessel smooth muscle cell,CT
http://purl.obolibrary.org/obo/CL_0002521,adipocyte,CT
http://purl.obolibrary.org/obo/CL_0000817,precursor b cell (pre b cell),CT
http://purl.obolibrary.org/obo/CL_1000454,collecting duct cell,CT
http://purl.obolibrary.org/obo/CL_0000632,quiescent hepatic stellate cell,CT
http://purl.obolibrary.org/obo/CL_0002394,dendritic cell type 1 (dc1),CT
http://purl.obolibrary.org/obo/CL_0002394,cdc1 cd141-positive myeloid dendritic cell,CT
http://purl.obolibrary.org/obo/CL_0002394,cdc1 myeloid dendritic cell,CT
http://purl.obolibrary.org/obo/CL_0002394,conventional dendritic cell cdc1,CT
http://purl.obolibrary.org/obo/CL_0009103,marginal reticular cell,CT
https://purl.org/ccf/ASCTB-TEMP_per23,per_23,CT
