iri,pref_label,type
http://identifiers.org/hgnc/2558,CX3CR1,BM
http://identifiers.org/hgnc/6765,MADCAM1,BM
http://identifiers.org/hgnc/6765,MAd-CAM-1,BM
http://identifiers.org/hgnc/6765,Mad-CAM-1,BM
http://identifiers.org/hgnc/6765,MADCAM1+,BM
http://identifiers.org/hgnc/6342,KIT,BM
http://identifiers.org/hgnc/6342,CD117,BM
http://identifiers.org/hgnc/6342,"KIT proto-oncogene, receptor tyrosine kinase",BM
http://identifiers.org/hgnc/13203,AICDA,BM
http://identifiers.org/hgnc/13203,AID,BM
http://identifiers.org/hgnc/13203,AICDA+,BM
http://identifiers.org/hgnc/11037,SLC5A2,BM
http://identifiers.org/hgnc/2212,COL6A2,BM
http://identifiers.org/hgnc/2212,Col6A2,BM
http://identifiers.org/hgnc/12693,VIP,BM
http://identifiers.org/hgnc/12693,vasoactive intestinal polypeptide,BM
http://identifiers.org/hgnc/787,nitric oxide synthase,BM
http://identifiers.org/hgnc/9723,glycogen phosphorylase,BM
http://identifiers.org/hgnc/9723,glycogen phosphorylase B,BM
http://identifiers.org/hgnc/163,ACTN1,BM
http://identifiers.org/hgnc/2211,Col6A1,BM
http://identifiers.org/hgnc/9143,PHOX2B,BM
http://identifiers.org/hgnc/2983,DNTT,BM
http://identifiers.org/hgnc/23145,MAFA,BM
http://identifiers.org/hgnc/6440,cytokeratin 3,BM
http://identifiers.org/hgnc/6440,Fibrillin-2,BM
http://identifiers.org/hgnc/21411,AIFM2 (FSP1),BM
http://identifiers.org/hgnc/3009,DPP4,BM
http://identifiers.org/hgnc/7859,NMU,BM
http://identifiers.org/hgnc/1472,CAMP,BM
http://identifiers.org/hgnc/12403,TTN,BM
http://identifiers.org/hgnc/12403,NPPA,BM
http://identifiers.org/hgnc/4849,HCRTR2,BM
http://identifiers.org/hgnc/2481,CSTA,BM
http://identifiers.org/hgnc/7103,Aquaporin 0,BM
http://identifiers.org/hgnc/9937,RCVRN,BM
http://identifiers.org/hgnc/9937,recoverin,BM
http://identifiers.org/hgnc/9937,Recoverin,BM
http://identifiers.org/hgnc/1703,CD83,BM
http://identifiers.org/hgnc/50645,LINC01378,BM
http://identifiers.org/hgnc/8951,SERPINE2,BM
http://identifiers.org/hgnc/17257,SPDEF,BM
http://identifiers.org/hgnc/328,AGR2,BM
http://identifiers.org/hgnc/124,"TRAP: ACP5: acid phosphatase 5, tartrate resistant",BM
http://identifiers.org/hgnc/7516,MUC5B,BM
http://identifiers.org/hgnc/7183,MNDA,BM
http://identifiers.org/hgnc/2764,DEFA5,BM
http://identifiers.org/hgnc/2764,DFA5,BM
http://identifiers.org/hgnc/2764,defensin alpha 5,BM
http://identifiers.org/hgnc/28274,FAM163A,BM
http://identifiers.org/hgnc/7849,NME1,BM
http://identifiers.org/hgnc/29990,NUPR1,BM
http://identifiers.org/hgnc/18508,FCRL5,BM
http://identifiers.org/hgnc/8620,PAX6,BM
http://identifiers.org/hgnc/1607,CCR6,BM
http://identifiers.org/hgnc/13222,BCL11B,BM
http://identifiers.org/hgnc/17104,CDON,BM
http://identifiers.org/hgnc/3770,FMO2,BM
http://identifiers.org/hgnc/22404,GIMAP7,BM
http://identifiers.org/hgnc/11200,SOX4,BM
http://identifiers.org/hgnc/11200,SOX4+,BM
http://identifiers.org/hgnc/29213,CEMIP,BM
http://identifiers.org/hgnc/12339,TRPM2,BM
http://identifiers.org/hgnc/348,AHR+,BM
http://identifiers.org/hgnc/5870,IGLL1+,BM
http://identifiers.org/hgnc/29,ABCA1,BM
http://identifiers.org/hgnc/477,Pancreatic alpha-amylase,BM
http://identifiers.org/hgnc/7553,MYC,BM
http://identifiers.org/hgnc/11051,SLC6A5,BM
http://identifiers.org/hgnc/52588,LINC01798,BM
http://identifiers.org/hgnc/7000,MEIS1,BM
http://identifiers.org/hgnc/1699,CD79B,BM
http://identifiers.org/hgnc/1699,GATA3,BM
http://identifiers.org/hgnc/14189,LST1,BM
http://identifiers.org/hgnc/20707,OPALIN,BM
http://identifiers.org/hgnc/2356,CRHBP,BM
http://identifiers.org/hgnc/24330,CPLX4,BM
http://identifiers.org/hgnc/2464,VCAN,BM
http://identifiers.org/hgnc/2464,VCAN+,BM
http://identifiers.org/hgnc/3613,FCGR1A,BM
http://identifiers.org/hgnc/3613,CD64hi,BM
http://identifiers.org/hgnc/3613,CD64,BM
http://identifiers.org/hgnc/3619,FCGR3A,BM
http://identifiers.org/hgnc/3619,CD16-/lo,BM
http://identifiers.org/hgnc/3619,CD16hi,BM
http://identifiers.org/hgnc/3619,CD16,BM
http://identifiers.org/hgnc/3619,Fc fragment of IgG receptor IIIa/CD16,BM
http://identifiers.org/hgnc/3619,CD11c,BM
http://identifiers.org/hgnc/3619,FCGR3A+,BM
http://identifiers.org/hgnc/3623,FCN1,BM
http://identifiers.org/hgnc/3623,FCN1+,BM
http://identifiers.org/hgnc/6149,CD11B,BM
http://identifiers.org/hgnc/6149,ITGAM,BM
http://identifiers.org/hgnc/6149,integrin subunit alpha M/CD11b,BM
http://identifiers.org/hgnc/6149,CD11b,BM
http://identifiers.org/hgnc/12810,XIST,BM
http://identifiers.org/hgnc/4093,GAD2,BM
http://identifiers.org/hgnc/4093,glutamic acid decarboxylase 65,BM
http://identifiers.org/hgnc/1452,CALML3,BM
http://identifiers.org/hgnc/9171,PODXL,BM
http://identifiers.org/hgnc/6711,LTB,BM
http://identifiers.org/hgnc/11950,TNNT3,BM
http://identifiers.org/hgnc/11757,TFF3,BM
http://identifiers.org/hgnc/16642,CXCL16,BM
http://identifiers.org/hgnc/7512,MUC2,BM
http://identifiers.org/hgnc/7512,Mucin 2,BM
http://identifiers.org/hgnc/2907,DLK1,BM
http://identifiers.org/hgnc/1804,CD52,BM
http://identifiers.org/hgnc/542,ANXA4,BM
http://identifiers.org/hgnc/3128,GPR183,BM
http://identifiers.org/hgnc/227,ADARB2,BM
http://identifiers.org/hgnc/14342,C1QTNF7,BM
http://identifiers.org/hgnc/21198,HCFC1R1,BM
http://identifiers.org/hgnc/6251,KCNH2,BM
http://identifiers.org/hgnc/4392,GNAS,BM
http://identifiers.org/hgnc/7060,MGP,BM
http://identifiers.org/hgnc/13841,ADGRG6,BM
http://identifiers.org/hgnc/234,ADCY3,BM
http://identifiers.org/hgnc/26545,ARHGAP42,BM
http://identifiers.org/hgnc/6008,IL2RA,BM
http://identifiers.org/hgnc/6008,IL2RA+,BM
http://identifiers.org/hgnc/6008,CD25,BM
http://identifiers.org/hgnc/11641,TCF7L2,BM
http://identifiers.org/hgnc/19739,TTC6,BM
http://identifiers.org/hgnc/6621,Lipase E,BM
http://identifiers.org/hgnc/9070,PLEK,BM
http://identifiers.org/hgnc/8498,ORM1,BM
http://identifiers.org/hgnc/30288,DTL,BM
http://identifiers.org/hgnc/18404,FAM9B,BM
http://identifiers.org/hgnc/10593,SCN5A,BM
http://identifiers.org/hgnc/15944,Chymotrypsin like elastase 3A,BM
http://identifiers.org/hgnc/9609,PTH2R,BM
http://identifiers.org/hgnc/3560,FABP5,BM
http://identifiers.org/hgnc/4183,GBP2,BM
http://identifiers.org/hgnc/639,AQP6,BM
http://identifiers.org/hgnc/13221,BCL11A,BM
http://identifiers.org/hgnc/7596,MYO1B,BM
http://identifiers.org/hgnc/17245,CPA6,BM
http://identifiers.org/hgnc/799,ATP1A1,BM
http://identifiers.org/hgnc/799,ATPase Na+/K+ transporting subunit alpha 1,BM
http://identifiers.org/hgnc/4414,GNLY,BM
http://identifiers.org/hgnc/4414,GNLY+,BM
http://identifiers.org/hgnc/11050,SLC6A4,BM
http://identifiers.org/hgnc/17635,PD-L1,BM
http://identifiers.org/hgnc/17635,PDL1,BM
http://identifiers.org/hgnc/29909,PNAd,BM
http://identifiers.org/hgnc/18060,ARX,BM
http://identifiers.org/hgnc/2943,DNAH12,BM
http://identifiers.org/hgnc/34527,CDHR4,BM
http://identifiers.org/hgnc/15581,TFAP2D,BM
http://identifiers.org/hgnc/4587,GRIN2C,BM
http://identifiers.org/hgnc/9229,PLPP3,BM
http://identifiers.org/hgnc/404,ALDH2,BM
http://identifiers.org/hgnc/11019,SLC34A1,BM
http://identifiers.org/hgnc/6001,IL2,BM
http://identifiers.org/hgnc/3327,Elastin,BM
http://identifiers.org/hgnc/3601,FBLN2,BM
http://identifiers.org/hgnc/33,ABCA3,BM
http://identifiers.org/hgnc/9991,RGS1,BM
http://identifiers.org/hgnc/28554,CFAP299,BM
http://identifiers.org/hgnc/5209,HSD11B2,BM
http://identifiers.org/hgnc/12011,TPM2,BM
http://identifiers.org/hgnc/28306,PRELID2,BM
http://identifiers.org/hgnc/10937,SLC19A1,BM
http://identifiers.org/hgnc/23319,NTNG1,BM
http://identifiers.org/hgnc/13826,DMRTA1,BM
http://identifiers.org/hgnc/49796,LINC01239,BM
http://identifiers.org/hgnc/60,ABCC9,BM
http://identifiers.org/hgnc/12716,TRPV1,BM
http://identifiers.org/hgnc/25636,MCTP2,BM
http://identifiers.org/hgnc/4901,HHEX,BM
http://identifiers.org/hgnc/1594,CCNH,BM
http://identifiers.org/hgnc/974,BCAS1,BM
http://identifiers.org/hgnc/484,ANGPT1,BM
http://identifiers.org/hgnc/21386,FSTL5,BM
http://identifiers.org/hgnc/53587,LINC02552,BM
http://identifiers.org/hgnc/7881,NOTCH1,BM
http://identifiers.org/hgnc/4403,GNG11,BM
http://identifiers.org/hgnc/10776,SFRP1,BM
http://identifiers.org/hgnc/12577,UPK1A,BM
http://identifiers.org/hgnc/9607,PTHLH,BM
http://identifiers.org/hgnc/9607,PTHLH+,BM
http://identifiers.org/hgnc/1639,CD2,BM
http://identifiers.org/hgnc/11935,CD40LG,BM
http://identifiers.org/hgnc/11935,CD40L,BM
http://identifiers.org/hgnc/11935,CD57,BM
http://identifiers.org/hgnc/2203,Collagen IV,BM
http://identifiers.org/hgnc/11919,CD40,BM
http://identifiers.org/hgnc/11922,CD27,BM
http://identifiers.org/hgnc/11922,CD27hi,BM
http://identifiers.org/hgnc/11922,CD27lo,BM
http://identifiers.org/hgnc/11922,CD27+,BM
http://identifiers.org/hgnc/1633,CD19,BM
http://identifiers.org/hgnc/1633,CD19+,BM
http://identifiers.org/hgnc/1633,CD19 molecule,BM
http://identifiers.org/hgnc/1645,CD24,BM
http://identifiers.org/hgnc/1645,CD24+/lo,BM
http://identifiers.org/hgnc/1667,CD38,BM
http://identifiers.org/hgnc/1667,CD38+,BM
http://identifiers.org/hgnc/1667,CD38hi,BM
http://identifiers.org/hgnc/1667,CD38+/lo,BM
http://identifiers.org/hgnc/1667,CD38 molecule,BM
http://identifiers.org/hgnc/7154,MME,BM
http://identifiers.org/hgnc/7154,CD10,BM
http://identifiers.org/hgnc/8619,PAX5,BM
http://identifiers.org/hgnc/23091,SLC5A11,BM
http://identifiers.org/hgnc/1636,CD1C,BM
http://identifiers.org/hgnc/1636,CD1c+,BM
http://identifiers.org/hgnc/1636,CD1c-/lo,BM
http://identifiers.org/hgnc/1636,CD1c,BM
http://identifiers.org/hgnc/1697,CD74,BM
http://identifiers.org/hgnc/1697,HLA-DR,BM
http://identifiers.org/hgnc/1697,CD74+,BM
http://identifiers.org/hgnc/17105,BEST3,BM
http://identifiers.org/hgnc/43959,PTCSC3,BM
http://identifiers.org/hgnc/990,BCL2,BM
http://identifiers.org/hgnc/2428,YBX3+,BM
http://identifiers.org/hgnc/11926,TNFSF11,BM
http://identifiers.org/hgnc/11926,RANKL,BM
http://identifiers.org/hgnc/2770,DES,BM
http://identifiers.org/hgnc/2770,desmin,BM
http://identifiers.org/hgnc/2770,Desmin,BM
http://identifiers.org/hgnc/29602,PDPN,BM
http://identifiers.org/hgnc/29602,D2-40H,BM
http://identifiers.org/hgnc/29602,Podoplanin,BM
http://identifiers.org/hgnc/29602,podoplanin,BM
http://identifiers.org/hgnc/3423,EPX,BM
http://identifiers.org/hgnc/17318,RXFP2,BM
http://identifiers.org/hgnc/6644,LMO4,BM
http://identifiers.org/hgnc/16703,SLC17A6,BM
http://identifiers.org/hgnc/417,ALDOB,BM
http://identifiers.org/hgnc/7603,MYO5B,BM
http://identifiers.org/hgnc/4964,HLAG,BM
http://identifiers.org/hgnc/16421,SOX6,BM
http://identifiers.org/hgnc/16231,CBLN4,BM
http://identifiers.org/hgnc/2959,DNASE1L3,BM
http://identifiers.org/hgnc/1955,CHRNA1,BM
http://identifiers.org/hgnc/4944,HLA-DQB1,BM
http://identifiers.org/hgnc/4944,HAL-DQB1,BM
http://identifiers.org/hgnc/1346,C7,BM
http://identifiers.org/hgnc/18695,ST18,BM
http://identifiers.org/hgnc/5997,IL1RAPL2,BM
http://identifiers.org/hgnc/26021,LYAR,BM
http://identifiers.org/hgnc/10832,SH3GL3,BM
http://identifiers.org/hgnc/2435,CSF2RA,BM
http://identifiers.org/hgnc/4948,HLA-DRB1,BM
http://identifiers.org/hgnc/913,AZU1,BM
http://identifiers.org/hgnc/3748,filaggrin,BM
http://identifiers.org/hgnc/3227,EFNB2,BM
http://identifiers.org/hgnc/52997,LINC02137,BM
http://identifiers.org/hgnc/7975,NR2F1,BM
http://identifiers.org/hgnc/6187,Involucrin,BM
http://identifiers.org/hgnc/2287,COX7A1,BM
http://identifiers.org/hgnc/129,ACTA1,BM
http://identifiers.org/hgnc/17265,ABI3BP,BM
http://identifiers.org/hgnc/16770,SEMA6D,BM
http://identifiers.org/hgnc/3229,EGF,BM
http://identifiers.org/hgnc/219,ADAMTS3,BM
http://identifiers.org/hgnc/3520,EYA2,BM
http://identifiers.org/hgnc/5184,HRH3,BM
http://identifiers.org/hgnc/30209,PCP2,BM
http://identifiers.org/hgnc/1604,CCR3,BM
http://identifiers.org/hgnc/1604,C-C motif chemokine receptor 3,BM
http://identifiers.org/hgnc/12019,TPSB1,BM
http://identifiers.org/hgnc/12019,TPSAB1,BM
http://identifiers.org/hgnc/12019,Tryptase,BM
http://identifiers.org/hgnc/145,ACTG2,BM
http://identifiers.org/hgnc/7316,MS4A2,BM
http://identifiers.org/hgnc/4279,GJA5,BM
http://identifiers.org/hgnc/4279,CX40,BM
http://identifiers.org/hgnc/20778,tubulin,BM
http://identifiers.org/hgnc/10006,RHAG,BM
http://identifiers.org/hgnc/12441,TYMS,BM
http://identifiers.org/hgnc/30840,keratin 26,BM
http://identifiers.org/hgnc/14430,SLC13A3,BM
http://identifiers.org/hgnc/9364,Lubricin,BM
http://identifiers.org/hgnc/1375,CA4,BM
http://identifiers.org/hgnc/1375,Carbonic anhydrase 4,BM
http://identifiers.org/hgnc/10912,SLC12A3,BM
http://identifiers.org/hgnc/17995,TRPM6,BM
http://identifiers.org/hgnc/11329,SST,BM
http://identifiers.org/hgnc/11329,Somatostatin,BM
http://identifiers.org/hgnc/12449,TYROBP,BM
http://identifiers.org/hgnc/20821,COL24A1,BM
http://identifiers.org/hgnc/2360,CRIP1,BM
http://identifiers.org/hgnc/8904,PGLYRP1,BM
http://identifiers.org/hgnc/6694,LRP2,BM
http://identifiers.org/hgnc/5297,HTR3A,BM
http://identifiers.org/hgnc/2479,CST7,BM
http://identifiers.org/hgnc/6436,keratin 19,BM
http://identifiers.org/hgnc/6436,KRT19,BM
http://identifiers.org/hgnc/6436,Keratin 19,BM
http://identifiers.org/hgnc/9352,PRDX1,BM
http://identifiers.org/hgnc/24327,VGLL3,BM
http://identifiers.org/hgnc/5716,IGKC,BM
http://identifiers.org/hgnc/277,ADRA1A,BM
http://identifiers.org/hgnc/10002,RGS6,BM
http://identifiers.org/hgnc/6018,IL-6,BM
http://identifiers.org/hgnc/6018,IL6+,BM
http://identifiers.org/hgnc/4235,GFAP,BM
http://identifiers.org/hgnc/43910,IFNG-AS1,BM
http://identifiers.org/hgnc/11201,SOX5,BM
http://identifiers.org/hgnc/28395,SGMS2,BM
http://identifiers.org/hgnc/2433,CSF1R,BM
http://identifiers.org/hgnc/2893,DKK3,BM
http://identifiers.org/hgnc/24149,HES4,BM
http://identifiers.org/hgnc/29853,HECW2,BM
http://identifiers.org/hgnc/9682,PTPRT,BM
http://identifiers.org/hgnc/13433,ROBO3,BM
http://identifiers.org/hgnc/7981,NR4A2,BM
http://identifiers.org/hgnc/8028,NTHL1,BM
http://identifiers.org/hgnc/10260,RORgt,BM
http://identifiers.org/hgnc/10260,RORC+,BM
http://identifiers.org/hgnc/10260,RAR related orphan receptor C,BM
http://identifiers.org/hgnc/10260,RORC2,BM
http://identifiers.org/hgnc/5361,ID2,BM
http://identifiers.org/hgnc/5361,ID2+,BM
http://identifiers.org/hgnc/6024,IL7R,BM
http://identifiers.org/hgnc/6024,CD127hi,BM
http://identifiers.org/hgnc/6024,CD127,BM
http://identifiers.org/hgnc/6443,KRT6A,BM
http://identifiers.org/hgnc/24045,SPTSSB,BM
http://identifiers.org/hgnc/12008,Tryptophan hydroxylase 1,BM
http://identifiers.org/hgnc/34,ABCA4,BM
http://identifiers.org/hgnc/19077,NKp30,BM
http://identifiers.org/hgnc/10044,RNASE1,BM
http://identifiers.org/hgnc/10751,SELENOP,BM
http://identifiers.org/hgnc/10909,SLC40A1,BM
http://identifiers.org/hgnc/11881,Thymosin beta-4,BM
http://identifiers.org/hgnc/1241,C1QA,BM
http://identifiers.org/hgnc/1242,C1QB,BM
http://identifiers.org/hgnc/1245,C1QC,BM
http://identifiers.org/hgnc/13378,MS4A7,BM
http://identifiers.org/hgnc/18628,STAB1,BM
http://identifiers.org/hgnc/613,APOE,BM
http://identifiers.org/hgnc/613,APOE+,BM
http://identifiers.org/hgnc/9472,LGMN,BM
http://identifiers.org/hgnc/19179,CMTM8,BM
http://identifiers.org/hgnc/19664,GNG8,BM
http://identifiers.org/hgnc/6934,MCAM,BM
http://identifiers.org/hgnc/6934,melanoma cell adhesion molecule/CD146,BM
http://identifiers.org/hgnc/10602,SCNN1G,BM
http://identifiers.org/hgnc/6817,MAL,BM
http://identifiers.org/hgnc/7720,NEB,BM
http://identifiers.org/hgnc/10646,XCL2,BM
http://identifiers.org/hgnc/13432,RNF19A,BM
http://identifiers.org/hgnc/3358,ENPP3,BM
http://identifiers.org/hgnc/3358,CD203c,BM
http://identifiers.org/hgnc/9674,PTPRK,BM
http://identifiers.org/hgnc/24757,TYW3,BM
http://identifiers.org/hgnc/4824,HBA2,BM
http://identifiers.org/hgnc/3765,FLT3,BM
http://identifiers.org/hgnc/3765,CD135,BM
http://identifiers.org/hgnc/8820,PDYN,BM
http://identifiers.org/hgnc/6732,NKp44,BM
http://identifiers.org/hgnc/11602,TBX3,BM
http://identifiers.org/hgnc/14236,DERL3,BM
http://identifiers.org/hgnc/14632,ADAMTSL1,BM
http://identifiers.org/hgnc/10259,RORB,BM
http://identifiers.org/hgnc/16973,PPP1R17,BM
http://identifiers.org/hgnc/8778,PDE3A,BM
http://identifiers.org/hgnc/14454,GABRQ,BM
http://identifiers.org/hgnc/11353,STAC,BM
http://identifiers.org/hgnc/10001,RGS5,BM
http://identifiers.org/hgnc/10001,PECAM1,BM
http://identifiers.org/hgnc/10008,RHCE,BM
http://identifiers.org/hgnc/53212,LINC02296,BM
http://identifiers.org/hgnc/1593,CCNG2,BM
http://identifiers.org/hgnc/5474,IGFBP5,BM
http://identifiers.org/hgnc/29612,LAPTM5,BM
http://identifiers.org/hgnc/2235,KLF6+,BM
http://identifiers.org/hgnc/7788,NFIX,BM
http://identifiers.org/hgnc/644,AR,BM
http://identifiers.org/hgnc/4540,CXCR3,BM
http://identifiers.org/hgnc/18081,WIF1,BM
http://identifiers.org/hgnc/1960,CHRNA7,BM
http://identifiers.org/hgnc/2731,DDR2,BM
http://identifiers.org/hgnc/1757,CDH18,BM
http://identifiers.org/hgnc/10573,SCEL,BM
http://identifiers.org/hgnc/438,Alkaline Phosphatase,BM
http://identifiers.org/hgnc/1610,CCR9,BM
http://identifiers.org/hgnc/20866,RSPO3,BM
http://identifiers.org/hgnc/14240,SMPD3,BM
http://identifiers.org/hgnc/18688,CRB2,BM
http://identifiers.org/hgnc/20412,keratin 20,BM
http://identifiers.org/hgnc/20412,Keratin 20,BM
http://identifiers.org/hgnc/23527,FANK1,BM
http://identifiers.org/hgnc/1118,BST1+,BM
http://identifiers.org/hgnc/5341,Bone Sialoprotein,BM
http://identifiers.org/hgnc/5341,IBSP: integrin binding sialoprotein,BM
http://identifiers.org/hgnc/3522,EYA4,BM
http://identifiers.org/hgnc/26183,MCTP1,BM
http://identifiers.org/hgnc/7656,NCAM1,BM
http://identifiers.org/hgnc/7656,CD56hi,BM
http://identifiers.org/hgnc/7656,CD56,BM
http://identifiers.org/hgnc/7656,NCAM1+,BM
http://identifiers.org/hgnc/7656,neural cell adhesion molecule 1/CD56,BM
http://identifiers.org/hgnc/14449,OPN4,BM
http://identifiers.org/hgnc/14449,melanopsin,BM
http://identifiers.org/hgnc/29315,VAT1L,BM
http://identifiers.org/hgnc/6378,CD94,BM
http://identifiers.org/hgnc/6378,KLRD1,BM
http://identifiers.org/hgnc/16647,CXCR6,BM
http://identifiers.org/hgnc/7218,MPO,BM
http://identifiers.org/hgnc/7218,Myeloperoxidase,BM
http://identifiers.org/hgnc/7218,myeloperoxidase,BM
http://identifiers.org/hgnc/6139,Integrin a3,BM
http://identifiers.org/hgnc/1544,CBLN2,BM
http://identifiers.org/hgnc/14323,TRPM5,BM
http://identifiers.org/hgnc/895,AVPR1A,BM
http://identifiers.org/hgnc/10727,SEMA3E,BM
http://identifiers.org/hgnc/42435,ADAMTS9-AS2,BM
http://identifiers.org/hgnc/6477,LAIR-1,BM
http://identifiers.org/hgnc/9454,PROM1,BM
http://identifiers.org/hgnc/4938,HLA-DPA1,BM
http://identifiers.org/hgnc/54272,LINC02752,BM
http://identifiers.org/hgnc/1677,CD247,BM
http://identifiers.org/hgnc/21591,TAFA4,BM
http://identifiers.org/hgnc/18075,AHSP,BM
http://identifiers.org/hgnc/3691,FGFR4,BM
http://identifiers.org/hgnc/31401,SLC9C1,BM
http://identifiers.org/hgnc/11191,SOX11,BM
http://identifiers.org/hgnc/397,ALAS2,BM
http://identifiers.org/hgnc/14599,TINAG,BM
http://identifiers.org/hgnc/19266,SYT10,BM
http://identifiers.org/hgnc/29348,THSD7B,BM
http://identifiers.org/hgnc/11530,TACSTD2,BM
http://identifiers.org/hgnc/3372,EOMES,BM
http://identifiers.org/hgnc/3372,eomes,BM
http://identifiers.org/hgnc/16379,TRIM22,BM
http://identifiers.org/hgnc/1602,CCR1,BM
http://identifiers.org/hgnc/4806,CFTR,BM
http://identifiers.org/hgnc/4806,HAL,BM
http://identifiers.org/hgnc/10799,SFTPA2,BM
http://identifiers.org/hgnc/10359,RPL36A,BM
http://identifiers.org/hgnc/1929,CHGA,BM
http://identifiers.org/hgnc/1929,chromogranin A,BM
http://identifiers.org/hgnc/1929,Chromogranin A,BM
http://identifiers.org/hgnc/26974,PDZD8,BM
http://identifiers.org/hgnc/8539,P2RY1,BM
http://identifiers.org/hgnc/10882,SIM1,BM
http://identifiers.org/hgnc/1663,CD36,BM
http://identifiers.org/hgnc/1663,CD36lo,BM
http://identifiers.org/hgnc/31713,CLEC12Ahi,BM
http://identifiers.org/hgnc/1394,calcium voltage-gated channel subunit alpha1 G,BM
http://identifiers.org/hgnc/10639,CXCL13,BM
http://identifiers.org/hgnc/10639,CXCL13+,BM
http://identifiers.org/hgnc/10479,RXRG,BM
http://identifiers.org/hgnc/10257,ROR2,BM
http://identifiers.org/hgnc/3800,FOXC1,BM
http://identifiers.org/hgnc/5464,IGF1,BM
http://identifiers.org/hgnc/5295,HTR2C,BM
http://identifiers.org/hgnc/24176,BTNL9,BM
http://identifiers.org/hgnc/6413,KRT10,BM
http://identifiers.org/hgnc/6413,keratin 10,BM
http://identifiers.org/hgnc/6427,KRT17,BM
http://identifiers.org/hgnc/6427,KRT18,BM
http://identifiers.org/hgnc/6427,keratin 17,BM
http://identifiers.org/hgnc/3793,CD68,BM
http://identifiers.org/hgnc/3793,FOLR2,BM
http://identifiers.org/hgnc/3387,EPHA3,BM
http://identifiers.org/hgnc/11998,tumor protein p53,BM
http://identifiers.org/hgnc/11220,SPARCL1,BM
http://identifiers.org/hgnc/8010,NRXN3,BM
http://identifiers.org/hgnc/26256,NDNF,BM
http://identifiers.org/hgnc/10249,ROBO1,BM
http://identifiers.org/hgnc/13523,CLEC4M,BM
http://identifiers.org/hgnc/20822,ADGRL4,BM
http://identifiers.org/hgnc/19829,FAM177A1,BM
http://identifiers.org/hgnc/1373,CA2,BM
http://identifiers.org/hgnc/1373,Carbonic anhydrase 2,BM
http://identifiers.org/hgnc/30620,PDGFD,BM
http://identifiers.org/hgnc/4411,GNGT1,BM
http://identifiers.org/hgnc/3690,FGFR3,BM
http://identifiers.org/hgnc/1637,CD1D,BM
http://identifiers.org/hgnc/1637,CD1d+,BM
http://identifiers.org/hgnc/30400,SEMA3G,BM
http://identifiers.org/hgnc/52515,LINC01727,BM
http://identifiers.org/hgnc/6482,LAMA2,BM
http://identifiers.org/hgnc/6482,"Laminin, subunit alpha 2",BM
http://identifiers.org/hgnc/50698,ZFPM2-AS1,BM
http://identifiers.org/hgnc/4871,HERC2P3,BM
http://identifiers.org/hgnc/15529,NLGN4Y,BM
http://identifiers.org/hgnc/6642,LMO2,BM
http://identifiers.org/hgnc/53354,LINC02424,BM
http://identifiers.org/hgnc/7189,MOBP,BM
http://identifiers.org/hgnc/16977,HCST,BM
http://identifiers.org/hgnc/14265,CDH24,BM
http://identifiers.org/hgnc/12156,TRBC1,BM
http://identifiers.org/hgnc/1437,CALCA,BM
http://identifiers.org/hgnc/1689,CD59,BM
http://identifiers.org/hgnc/30652,STON2,BM
http://identifiers.org/hgnc/1513,CASQ2,BM
http://identifiers.org/hgnc/2535,CTSH,BM
http://identifiers.org/hgnc/5397,IFI27,BM
http://identifiers.org/hgnc/9163,PNOC,BM
http://identifiers.org/hgnc/10690,SDPR,BM
http://identifiers.org/hgnc/10690,CAVIN2,BM
http://identifiers.org/hgnc/14687,LYVE1,BM
http://identifiers.org/hgnc/14687,lyve-1,BM
http://identifiers.org/hgnc/14687,LYVE-1,BM
http://identifiers.org/hgnc/14687,Lyve-1,BM
http://identifiers.org/hgnc/14687,Lyve1,BM
http://identifiers.org/hgnc/14687,Lyve-1+,BM
http://identifiers.org/hgnc/14687,lymphatic vessel endothelial hyaluronan receptor 1,BM
http://identifiers.org/hgnc/9459,PROX1,BM
http://identifiers.org/hgnc/9459,PROX-1,BM
http://identifiers.org/hgnc/9459,prox-1,BM
http://identifiers.org/hgnc/9459,Prox-1,BM
http://identifiers.org/hgnc/9459,Prox-1+,BM
http://identifiers.org/hgnc/28344,C1orf162,BM
http://identifiers.org/hgnc/26258,C1orf54,BM
http://identifiers.org/hgnc/10620,CCL21,BM
http://identifiers.org/hgnc/10620,CCL21+,BM
http://identifiers.org/hgnc/1183,ANO2,BM
http://identifiers.org/hgnc/2047,CLDN5,BM
http://identifiers.org/hgnc/9155,Pancreatic lipase,BM
http://identifiers.org/hgnc/1050,S100,BM
http://identifiers.org/hgnc/1050,CD274/PDL1,BM
http://identifiers.org/hgnc/24865,GPAM,BM
http://identifiers.org/hgnc/3594,FASN,BM
http://identifiers.org/hgnc/6553,LEP,BM
http://identifiers.org/hgnc/3604,FBN2,BM
http://identifiers.org/hgnc/356,CRYBG1,BM
http://identifiers.org/hgnc/14415,ELOVL4,BM
http://identifiers.org/hgnc/3383,STOM,BM
http://identifiers.org/hgnc/10585,sodium voltage-gated channel alpha subunit 1,BM
http://identifiers.org/hgnc/21641,TSPAN12,BM
http://identifiers.org/hgnc/3689,FGFR2,BM
http://identifiers.org/hgnc/35454,ECSCR,BM
http://identifiers.org/hgnc/18345,TENT5A,BM
http://identifiers.org/hgnc/7372,MSMB,BM
