iri,pref_label,type
http://purl.org/sig/ont/fma/fma52802,greater palatine nerve,AS
http://purl.obolibrary.org/obo/UBERON_0009853,body of uterus,AS
http://purl.org/sig/ont/fma/fma15415,left hepatic portal vein #2,AS
http://purl.org/sig/ont/fma/fma15415,left hepatic portal vein #3,AS
http://purl.org/sig/ont/fma/fma15415,left hepatic portal vein,AS
http://purl.obolibrary.org/obo/UBERON_0001782,retinal pigmented epithelium,AS
http://purl.obolibrary.org/obo/UBERON_8410033,hilar vein,AS
http://purl.obolibrary.org/obo/UBERON_0024151,tegmentum of the medulla,AS
http://purl.obolibrary.org/obo/UBERON_0011908,lateral head of gastrocnemius muscle,AS
http://purl.obolibrary.org/obo/UBERON_0001153,cecum,AS
http://purl.org/sig/ont/fma/fma3851,atrioventicular nodal artery,AS
http://purl.obolibrary.org/obo/UBERON_0012441,endothelium (non glomerular),AS
http://purl.obolibrary.org/obo/UBERON_0005272,peritubular capillary,AS
http://purl.obolibrary.org/obo/UBERON_0001547,small saphenous vein,AS
http://purl.obolibrary.org/obo/UBERON_0001225,cortex of kidney,AS
http://purl.obolibrary.org/obo/UBERON_0001225,renal cortex,AS
http://purl.obolibrary.org/obo/UBERON_0034987,lumbar plexus,AS
http://purl.org/sig/ont/fma/fma4498,left posterior intercostal artery 7,AS
http://purl.obolibrary.org/obo/UBERON_0001653,facial vein,AS
http://purl.obolibrary.org/obo/UBERON_0001618,buccal artery,AS
http://purl.obolibrary.org/obo/UBERON_0006762,ciliary zonules,AS
http://purl.obolibrary.org/obo/UBERON_0035252,left subcostal vein,AS
http://purl.org/sig/ont/fma/fma8855,dorsal ramus of coccygeal spinal nerve,AS
http://purl.org/sig/ont/fma/fma70195,artery of round ligament of uterus,AS
http://purl.obolibrary.org/obo/UBERON_0006679,carina of trachea,AS
http://purl.obolibrary.org/obo/UBERON_0002299,alveolus of lung,AS
http://purl.obolibrary.org/obo/UBERON_0002299,alveolus of lung on respiratory bronchiole,AS
http://purl.obolibrary.org/obo/UBERON_0000156,theca externa,AS
http://purl.obolibrary.org/obo/UBERON_0018253,external pudendal vein,AS
http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of digit of foot 1,AS
http://purl.obolibrary.org/obo/UBERON_0002353,bundle of his,AS
http://purl.obolibrary.org/obo/UBERON_0001198,superior suprarenal artery,AS
http://purl.obolibrary.org/obo/UBERON_0016492,foramen spinosum of sphenoid bone,AS
http://purl.org/sig/ont/fma/fma53601,thoracic cardiac branch of vagus nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001420,subscapular vein,AS
http://purl.obolibrary.org/obo/UBERON_0010249,posterior meningeal artery,AS
http://purl.obolibrary.org/obo/UBERON_0015180,neck of talus,AS
http://purl.org/sig/ont/fma/fma70499,superior segmental renal artery,AS
http://purl.obolibrary.org/obo/UBERON_0004884,bronchial mesenchyme,AS
http://purl.obolibrary.org/obo/UBERON_0002183,secondary bronchus,AS
http://purl.obolibrary.org/obo/UBERON_0003617,trachea elastic tissue,AS
http://purl.obolibrary.org/obo/UBERON_0002106,spleen,AS
http://purl.obolibrary.org/obo/UBERON_0011012,flexor pollicis brevis muscle,AS
http://purl.obolibrary.org/obo/UBERON_0001717,spinal trigeminal nucleus,AS
http://purl.org/sig/ont/fma/fma80286,branch of posterior interosseous nerve to extensor indicis,AS
http://purl.obolibrary.org/obo/UBERON_0002337,endometrial stroma,AS
http://purl.org/sig/ont/fma/fma7061,ventral ramus of first cervical spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_2005346,extrapancreatic duct,AS
http://purl.org/sig/ont/fma/fma69798,posterior division of internal iliac artery,AS
http://purl.obolibrary.org/obo/UBERON_0002276,lamina of spiral limbus,AS
http://purl.org/sig/ont/fma/fma43926,lateral plantar artery,AS
http://purl.org/sig/ont/fma/fma6290,fourth thoracic spinal nerve,AS
http://purl.org/sig/ont/fma/fma7053,dorsal ramus of first lumbar spinal nerve,AS
http://purl.org/sig/ont/fma/fma7054,dorsal ramus of first cervical spinal nerve,AS
http://purl.org/sig/ont/fma/fma21867,posterior scrotal nerve,AS
http://purl.org/sig/ont/fma/fma6244,superior cervical cardiac branch of vagus,AS
http://purl.obolibrary.org/obo/UBERON_0002319,proximal tubule,AS
http://purl.obolibrary.org/obo/UBERON_0010251,anterior meningeal artery,AS
http://purl.obolibrary.org/obo/UBERON_0008320,common penile artery,AS
http://purl.obolibrary.org/obo/UBERON_0018673,neck of fibula,AS
http://purl.obolibrary.org/obo/UBERON_0001446,fibula,AS
http://purl.org/sig/ont/fma/fma43962,fourth plantar metatarsal artery,AS
http://purl.obolibrary.org/obo/UBERON_0012401,muscularis propria,AS
http://purl.obolibrary.org/obo/UBERON_0001401,longissimus thoracis muscle,AS
http://purl.org/sig/ont/fma/fma70889,lumbar vein,AS
http://purl.obolibrary.org/obo/UBERON_0001670,inferior cerebellar vein,AS
http://purl.org/sig/ont/fma/fma6415,fourth lumbar spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0002203,vasculature of eye,AS
http://purl.obolibrary.org/obo/UBERON_0011528,pubococcygeus muscle,AS
http://purl.org/sig/ont/fma/fma10653,anterior intercostal artery 2,AS
http://purl.obolibrary.org/obo/UBERON_0034729,sympathetic nerve,AS
http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,AS
http://purl.org/sig/ont/fma/fma6142,dorsal ramus of third thoracic spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0012067,proximal bronchiole,AS
http://purl.obolibrary.org/obo/UBERON_0006139,plantar digital vein,AS
http://purl.org/sig/ont/fma/fma44993,lateral dorsal digital branch of radial nerve to middle finger,AS
http://purl.org/sig/ont/fma/fma14784,posterior superior pancreaticoduodenal artery,AS
http://purl.org/sig/ont/fma/fma70449,medial superior segmental branch of left hepatic artery,AS
http://purl.obolibrary.org/obo/UBERON_0000055,vessel,AS
http://purl.org/sig/ont/fma/fma53000,auriculotemporal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0009006,deep inguinal lymph node,AS
http://purl.obolibrary.org/obo/UBERON_8600000,lobular bronchiole,AS
http://purl.obolibrary.org/obo/UBERON_0001772,corneal epithelium,AS
http://purl.org/sig/ont/fma/fma8644,medial basal segmental artery of left lung,AS
http://purl.obolibrary.org/obo/UBERON_0001651,right pulmonary artery,AS
http://purl.obolibrary.org/obo/UBERON_0001292,distal convolution,AS
http://purl.obolibrary.org/obo/UBERON_0004631,thoracic vertebra 6,AS
http://purl.obolibrary.org/obo/UBERON_0033939,sacral spinal cord dorsal horn,AS
http://purl.obolibrary.org/obo/UBERON_8410036,venule,AS
http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of digit of foot 3,AS
http://purl.obolibrary.org/obo/UBERON_0013485,crypt,AS
http://purl.org/sig/ont/fma/fma14763,left ovarian artery,AS
http://purl.obolibrary.org/obo/UBERON_0005442,abdominal external oblique muscle,AS
http://purl.org/sig/ont/fma/fma6208,posterior ramus of posterior diaphragmatic branch of phrenic nerve,AS
http://purl.obolibrary.org/obo/UBERON_0018256,lacrimal vein,AS
http://purl.org/sig/ont/fma/fma66241,posterior intercostal artery 1,AS
http://purl.obolibrary.org/obo/UBERON_0005192,deferent duct artery,AS
http://purl.org/sig/ont/fma/fma67977,dorsal venous network of hand,AS
http://purl.org/sig/ont/fma/fma67977,dorsal venous network of hand #2,AS
http://purl.org/sig/ont/fma/fma6234,pharyngeal branch of vagus nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001321,obturator vein,AS
http://purl.org/sig/ont/fma/fma44977,lateral dorsal digital branch of radial nerve to thumb,AS
http://purl.obolibrary.org/obo/UBERON_0035231,superficial middle cerebral vein,AS
http://purl.obolibrary.org/obo/UBERON_0010408,angular artery,AS
http://purl.obolibrary.org/obo/UBERON_0018243,thymic artery,AS
http://purl.org/sig/ont/fma/fma52973,zygomaticofacial branch of zygomatic nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001110,thyrohyoid muscle,AS
http://purl.org/sig/ont/fma/fma70893,posterior spinal vein,AS
http://purl.obolibrary.org/obo/UBERON_0008321,deep artery of penis,AS
http://purl.org/sig/ont/fma/fma6426,fourth sacral spinal nerve,AS
http://purl.org/sig/ont/fma/fma11232,recurrent meningeal branch of eleventh thoracic spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001961,subcutaneous skin-associated lymphoid tissue,AS
http://purl.obolibrary.org/obo/UBERON_0001961,dermal skin-associated lymphoid tissue,AS
http://purl.obolibrary.org/obo/UBERON_8410072,subcapsular sinus floor,AS
http://purl.obolibrary.org/obo/UBERON_0001129,subscapularis muscle,AS
http://purl.obolibrary.org/obo/UBERON_0001482,shoulder muscle,AS
http://purl.org/sig/ont/fma/fma50802,occipital vein,AS
http://purl.obolibrary.org/obo/UBERON_8410066,paracortex,AS
http://purl.obolibrary.org/obo/UBERON_0009745,medullary cord,AS
http://purl.org/sig/ont/fma/fma71523,pharyngeal branches of inferior thyroid artery,AS
http://purl.org/sig/ont/fma/fma15421,anterior inferior segmental branch of right hepatic portal vein,AS
http://purl.obolibrary.org/obo/UBERON_0002042,endothelium (non glomerular),AS
http://purl.org/sig/ont/fma/fma23046,medial proper palmar digital artery of fourth digit of hand,AS
http://purl.obolibrary.org/obo/UBERON_0035549,blood vessels,AS
http://purl.org/sig/ont/fma/fma15803,lateral superior segmental branch of left hepatic vein,AS
http://purl.obolibrary.org/obo/UBERON_0008322,deep artery of clitoris,AS
http://purl.org/sig/ont/fma/fma22824,deep palmar branch of ulnar artery,AS
http://purl.org/sig/ont/fma/fma53209,communicating branch of auriculotemporal nerve with facial nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001649,glossopharyngeal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001159,sigmoid colon,AS
http://purl.org/sig/ont/fma/fma57987,right mammary gland,AS
http://purl.obolibrary.org/obo/UBERON_0001187,testicular artery,AS
http://purl.obolibrary.org/obo/UBERON_0006464,s5 sacral spinal cord segment,AS
http://purl.obolibrary.org/obo/UBERON_0002187,terminal/ transitional bronchiole,AS
http://purl.org/sig/ont/fma/fma70441,anterior segmental branch of right hepatic artery,AS
http://purl.obolibrary.org/obo/UBERON_0004613,cervical vertebra 4,AS
http://purl.obolibrary.org/obo/UBERON_0001625,right coronary artery,AS
http://purl.obolibrary.org/obo/UBERON_0009689,anterior inferior cerebellar artery,AS
http://purl.obolibrary.org/obo/UBERON_0009990,medial condyle of tibia,AS
http://purl.obolibrary.org/obo/UBERON_0001571,genioglossus muscle,AS
http://purl.org/sig/ont/fma/fma49599,mastoid branch of occipital artery,AS
http://purl.obolibrary.org/obo/UBERON_0019279,superior rostral gyrus,AS
http://purl.org/sig/ont/fma/fma3990,thyrocervical trunk,AS
http://purl.obolibrary.org/obo/UBERON_0010234,palatopharyngeus muscle,AS
http://purl.obolibrary.org/obo/UBERON_0001221,transversus abdominis muscle,AS
http://purl.obolibrary.org/obo/UBERON_0003333,submucosa,AS
http://purl.org/sig/ont/fma/fma51965,recurrent meningeal artery,AS
http://purl.org/sig/ont/fma/fma50329,frontopolar artery,AS
http://purl.org/sig/ont/fma/fma65301,branch of posterior branch of axillary nerve to teres minor,AS
http://purl.org/sig/ont/fma/fma44813,branch of medial branch of superficial fibular nerve,AS
http://purl.org/sig/ont/fma/fma14517,neck of pancreas,AS
http://purl.obolibrary.org/obo/UBERON_0004943,submucosa of urinary bladder,AS
http://purl.obolibrary.org/obo/UBERON_0000965,lens,AS
http://purl.obolibrary.org/obo/UBERON_0004294,glomerular capillary endothelium,AS
http://purl.org/sig/ont/fma/fma53107,branch of buccal nerve to lateral pterygoid,AS
http://purl.org/sig/ont/fma/fma44935,lateral dorsal digital branch of ulnar nerve to ring finger,AS
http://purl.org/sig/ont/fma/fma53362,communicating branch of buccal branch of facial nerve with buccal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0011140,superficial part of masseter muscle,AS
http://purl.obolibrary.org/obo/UBERON_0008577,vocalis muscle,AS
http://purl.obolibrary.org/obo/UBERON_0000331,mucosa,AS
http://purl.obolibrary.org/obo/UBERON_0035422,left circumflex artery,AS
http://purl.obolibrary.org/obo/UBERON_0001506,brachialis muscle,AS
http://purl.obolibrary.org/obo/UBERON_0000389,cortex,AS
http://purl.obolibrary.org/obo/UBERON_0000389,lens cortex,AS
http://purl.org/sig/ont/fma/fma4712,posterior vein of the left ventricle,AS
http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,AS
http://purl.obolibrary.org/obo/UBERON_0006718,medial pterygoid muscle,AS
http://purl.org/sig/ont/fma/fma8852,dorsal ramus of fifth sacral spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0002371,bone marrow,AS
http://purl.obolibrary.org/obo/UBERON_0002371,marrow elements,AS
http://purl.obolibrary.org/obo/UBERON_0001540,peroneal artery,AS
http://purl.obolibrary.org/obo/UBERON_0004633,thoracic vertebra 9,AS
http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,AS
http://purl.org/sig/ont/fma/fma20600,hypogastric branch of iliohypogastric nerve,AS
http://purl.obolibrary.org/obo/UBERON_0004538,left kidney,AS
http://purl.obolibrary.org/obo/UBERON_0001546,posterior tibial vein,AS
http://purl.obolibrary.org/obo/UBERON_0001361,femoral vein,AS
http://purl.obolibrary.org/obo/UBERON_0014694,posterior auricular artery,AS
http://purl.org/sig/ont/fma/fma52931,posterior superior alveolar nerve,AS
http://purl.org/sig/ont/fma/fma54973,right palatine tonsil,AS
http://purl.obolibrary.org/obo/UBERON_0001295,endometrium,AS
http://purl.obolibrary.org/obo/UBERON_0009744,medullary sinus,AS
http://purl.org/sig/ont/fma/fma44771,deep fibular nerve,AS
http://purl.obolibrary.org/obo/UBERON_0008593,zygomaticus major muscle,AS
http://purl.org/sig/ont/fma/fma21897,bulbospongiosus branch of perineal nerve,AS
http://purl.org/sig/ont/fma/fma16715,recurrent meningeal branch of third sacral spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0000209,frontal bone,AS
http://purl.org/sig/ont/fma/fma8608,ventral ramus of eighth thoracic spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001578,orbicularis oculi muscle,AS
http://purl.obolibrary.org/obo/UBERON_0000114,lung connective tissue,AS
http://purl.obolibrary.org/obo/UBERON_0002150,superior cerebellar peduncle,AS
http://purl.org/sig/ont/fma/fma8616,truncus anterior of right pulmonary artery,AS
http://purl.obolibrary.org/obo/UBERON_0001644,trochlear nerve,AS
http://purl.obolibrary.org/obo/UBERON_0006729,disse's space,AS
http://purl.obolibrary.org/obo/UBERON_0012332,broad ligament of uterus,AS
http://purl.obolibrary.org/obo/UBERON_0001400,iliocostalis thoracis muscle,AS
http://purl.obolibrary.org/obo/UBERON_0002011,thoracodorsal artery,AS
http://purl.obolibrary.org/obo/UBERON_0000362,renal medulla,AS
http://purl.obolibrary.org/obo/UBERON_0004804,oviduct epithelium,AS
http://purl.obolibrary.org/obo/UBERON_0002450,decidua,AS
http://purl.obolibrary.org/obo/UBERON_0016477,zygomatic process of maxilla,AS
http://purl.obolibrary.org/obo/UBERON_0001370,gluteus maximus muscle,AS
http://purl.org/sig/ont/fma/fma44834,nerve to carpal joint,AS
http://purl.obolibrary.org/obo/UBERON_0004318,distal phalanx of digit of foot 4,AS
http://purl.obolibrary.org/obo/UBERON_0034727,vestibular bulb artery,AS
http://purl.org/sig/ont/fma/fma16699,meningeal branch of second lumbar spinal nerve,AS
http://purl.org/sig/ont/fma/fma4869,anterior internal vertebral venous plexus,AS
http://purl.org/sig/ont/fma/fma80215,branch of deep branch of ulnar nerve to third lumbrical of hand,AS
http://purl.org/sig/ont/fma/fma50826,dorsal lingual vein,AS
http://purl.org/sig/ont/fma/fma14290,accessory vertebral vein,AS
http://purl.org/sig/ont/fma/fma6306,ninth thoracic spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0003889,fallopian tube,AS
http://purl.org/sig/ont/fma/fma8640,inferior lingular segmental artery of left lung,AS
http://purl.obolibrary.org/obo/UBERON_0010250,middle meningeal artery,AS
http://purl.obolibrary.org/obo/UBERON_0018231,labyrinthine artery,AS
http://purl.org/sig/ont/fma/fma44941,medial dorsal digital branch of ulnar nerve to ring finger,AS
http://purl.org/sig/ont/fma/fma10651,anterior intercostal artery 9,AS
http://purl.org/sig/ont/fma/fma53288,digastric branch of facial nerve,AS
http://purl.org/sig/ont/fma/fma53206,parotid branch of auriculotemporal nerve,AS
http://purl.org/sig/ont/fma/fma6691,communicating branch of auricular branch of vagus nerve with facial nerve,AS
http://purl.obolibrary.org/obo/UBERON_0029503,sacral spinal cord gray matter,AS
http://purl.obolibrary.org/obo/UBERON_0005461,levator scapulae muscle,AS
http://purl.obolibrary.org/obo/UBERON_0022364,"occipitotemporal (fusiform) gyrus, temporal part",AS
http://purl.obolibrary.org/obo/UBERON_0001608,dilator pupillae muscle,AS
http://purl.org/sig/ont/fma/fma8788,dorsal ramus of second cervical spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of digit of foot 3,AS
http://purl.obolibrary.org/obo/UBERON_0001389,soleus muscle,AS
http://purl.obolibrary.org/obo/UBERON_0035932,"paracentral lobule, rostral part",AS
http://purl.obolibrary.org/obo/UBERON_0010953,nasalis muscle,AS
http://purl.org/sig/ont/fma/fma44788,dorsal digital nerve of second toe,AS
http://purl.obolibrary.org/obo/UBERON_0019278,inferior rostral gyrus,AS
http://purl.org/sig/ont/fma/fma44836,palmar branch of median nerve,AS
http://purl.org/sig/ont/fma/fma6448,seventh cervical spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001311,inferior vesical artery,AS
http://purl.obolibrary.org/obo/UBERON_0001430,distal carpal bone 1,AS
http://purl.obolibrary.org/obo/UBERON_0011184,epithelium,AS
http://purl.org/sig/ont/fma/fma43888,lateral inferior genicular artery,AS
http://purl.obolibrary.org/obo/UBERON_0035374,small cardiac vein,AS
http://purl.obolibrary.org/obo/UBERON_0006469,c1 segment of cervical spinal cord,AS
http://purl.obolibrary.org/obo/UBERON_0004337,distal phalanx of digit of hand 1,AS
http://purl.org/sig/ont/fma/fma10648,medial mammary branch of perforating branch of internal thoracic artery,AS
http://purl.org/sig/ont/fma/fma52599,nerve to inferior rectus,AS
http://purl.obolibrary.org/obo/UBERON_0001316,external iliac vein,AS
http://purl.obolibrary.org/obo/UBERON_0000039,follicular antrum,AS
http://purl.org/sig/ont/fma/fma44876,superficial branch of ulnar nerve,AS
http://purl.obolibrary.org/obo/UBERON_0008521,gluteus minimus muscle,AS
http://purl.obolibrary.org/obo/UBERON_0016386,paraaortic lymph node,AS
http://purl.org/sig/ont/fma/fma53112,anterior deep temporal nerve,AS
http://purl.org/sig/ont/fma/fma53401,vestibular nerve,AS
http://purl.org/sig/ont/fma/fma51341,lateral mesencephalic vein,AS
http://purl.org/sig/ont/fma/fma53543,lower branch of internal laryngeal nerve to arytenoideus,AS
http://purl.org/sig/ont/fma/fma53486,pharyngeal branch of glossopharyngeal nerve,AS
http://purl.org/sig/ont/fma/fma14818,appendicular artery,AS
http://purl.obolibrary.org/obo/UBERON_0001354,inferior epigastric artery,AS
http://purl.obolibrary.org/obo/UBERON_0004915,hepatopancreatic sphincter (sphincter of oddi),AS
http://purl.obolibrary.org/obo/UBERON_0004626,thoracic vertebra 1,AS
http://purl.obolibrary.org/obo/UBERON_0001600,tensor tympani muscle,AS
http://purl.obolibrary.org/obo/UBERON_0012318,anterior ethmoidal artery,AS
http://purl.org/sig/ont/fma/fma22585,lateral superior genicular artery,AS
http://purl.org/sig/ont/fma/fma50479,artery of precentral sulcus,AS
http://purl.org/sig/ont/fma/fma3835,posterior left ventricular branch of the right coronary artery,AS
http://purl.obolibrary.org/obo/UBERON_0006450,l2 lumbar spinal cord segment,AS
http://purl.org/sig/ont/fma/fma80065,nerve to extensor hallucis longus,AS
http://purl.obolibrary.org/obo/UBERON_0001217,ileal vein,AS
http://purl.org/sig/ont/fma/fma4874,right posterior intercostal vein 7,AS
http://purl.obolibrary.org/obo/UBERON_0004314,distal phalanx of digit of hand 5,AS
http://purl.obolibrary.org/obo/UBERON_0001052,rectum,AS
http://purl.obolibrary.org/obo/UBERON_0001657,superficial temporal vein,AS
http://purl.obolibrary.org/obo/UBERON_0003713,splenic vein,AS
http://purl.obolibrary.org/obo/UBERON_0003680,pcl,AS
http://purl.obolibrary.org/obo/UBERON_0004628,thoracic vertebra 3,AS
http://purl.org/sig/ont/fma/fma52772,orbital branch of maxillary nerve to ethmoidal sinus,AS
http://purl.org/sig/ont/fma/fma53339,upper deep buccal branch of facial nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001402,longissimus cervicis muscle,AS
http://purl.obolibrary.org/obo/UBERON_0000006,islet of langerhans,AS
http://purl.obolibrary.org/obo/UBERON_8600012,submucosal gland acini,AS
http://purl.obolibrary.org/obo/UBERON_8600012,submucosal gland acinus,AS
http://purl.org/sig/ont/fma/fma78711,branch of sacral nerve plexus to obturator internus,AS
http://purl.obolibrary.org/obo/UBERON_0001284,renal column (column of bertin),AS
http://purl.obolibrary.org/obo/UBERON_0008573,lateral cricoarytenoid muscle,AS
http://purl.obolibrary.org/obo/UBERON_0009919,ureter detrusor smooth muscle,AS
http://purl.obolibrary.org/obo/UBERON_0004634,thoracic vertebra 10,AS
http://purl.obolibrary.org/obo/UBERON_0002396,vomer,AS
http://purl.org/sig/ont/fma/fma4708,left marginal vein,AS
http://purl.org/sig/ont/fma/fma44694,lateral dorsal cutaneous branch of sural nerve,AS
http://purl.obolibrary.org/obo/UBERON_0034693,cremasteric artery,AS
http://purl.obolibrary.org/obo/UBERON_0001433,distal carpal bone 4,AS
http://purl.org/sig/ont/fma/fma52668,nasociliary nerve,AS
http://purl.org/sig/ont/fma/fma6707,branch of external laryngeal nerve to inferior pharyngeal constrictor,AS
http://purl.obolibrary.org/obo/UBERON_0001646,abducens nerve,AS
http://purl.org/sig/ont/fma/fma6254,branch of recurrent laryngeal nerve to transverse arytenoid,AS
http://purl.org/sig/ont/fma/fma16713,recurrent meningeal branch of first sacral spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001431,distal carpal bone 2,AS
http://purl.obolibrary.org/obo/UBERON_0001094,sacral vertebra,AS
http://purl.obolibrary.org/obo/UBERON_0005608,infrahyoid artery,AS
http://purl.obolibrary.org/obo/UBERON_0010943,anterior belly of digastric muscle,AS
http://purl.obolibrary.org/obo/UBERON_0010933,orbicularis oris muscle,AS
http://purl.obolibrary.org/obo/UBERON_0001303,left fallopian tube,AS
http://purl.org/sig/ont/fma/fma54408,branch of hypoglossal nerve to palatopharyngeus,AS
http://purl.org/sig/ont/fma/fma70444,posterior segmental branch of right hepatic artery,AS
http://purl.obolibrary.org/obo/UBERON_0006489,c2 segment of cervical spinal cord,AS
http://purl.obolibrary.org/obo/UBERON_0002129,cerebellar cortex,AS
http://purl.obolibrary.org/obo/UBERON_0001492,radial nerve,AS
http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,AS
http://purl.org/sig/ont/fma/fma16714,recurrent meningeal branch of second sacral spinal nerve,AS
http://purl.org/sig/ont/fma/fma23062,pectoral branch of thoracoacromial artery,AS
http://purl.obolibrary.org/obo/UBERON_0001392,flexor hallucis longus muscle,AS
http://purl.org/sig/ont/fma/fma52711,lacrimal branch of infratrochlear nerve,AS
http://purl.obolibrary.org/obo/UBERON_0001437,epiphyseal bone,AS
http://purl.org/sig/ont/fma/fma53283,branch of posterior auricular nerve to occipitalis,AS
http://purl.obolibrary.org/obo/UBERON_8600009,subsegmental bronchus,AS
http://purl.obolibrary.org/obo/UBERON_0008712,stylohyoid muscle,AS
http://purl.obolibrary.org/obo/UBERON_0010379,superior tarsal muscle,AS
http://purl.org/sig/ont/fma/fma44319,superficial iliac circumflex vein,AS
http://purl.obolibrary.org/obo/UBERON_0001122,scalenus medius muscle,AS
http://purl.org/sig/ont/fma/fma4873,right posterior intercostal vein 8,AS
http://purl.obolibrary.org/obo/UBERON_0003478,inferior labial vein,AS
http://purl.org/sig/ont/fma/fma12852,posterior external vertebral venous plexus #2,AS
http://purl.org/sig/ont/fma/fma12852,posterior external vertebral venous plexus #3,AS
http://purl.org/sig/ont/fma/fma12852,posterior external vertebral venous plexus,AS
http://purl.obolibrary.org/obo/UBERON_8410022,left colic artery,AS
http://purl.obolibrary.org/obo/UBERON_0035655,paraumbilical vein,AS
http://purl.obolibrary.org/obo/UBERON_0005431,anterior spinal artery,AS
http://purl.obolibrary.org/obo/UBERON_0001312,superior vesical artery,AS
http://purl.org/sig/ont/fma/fma81304,branch of suprascapular nerve to supraspinatus,AS
http://purl.org/sig/ont/fma/fma79880,branch of temporal branch of facial nerve to temporoparietalis,AS
http://purl.org/sig/ont/fma/fma65333,lateral muscular branch of radial nerve to brachialis,AS
http://purl.obolibrary.org/obo/UBERON_8410018,right colic vein,AS
http://purl.org/sig/ont/fma/fma23058,thoracoacromial vein,AS
http://purl.org/sig/ont/fma/fma53377,branch of temporal branch of facial nerve to orbicularis oculi,AS
http://purl.obolibrary.org/obo/UBERON_0011188,lesser tubercle of humerus,AS
http://purl.obolibrary.org/obo/UBERON_0001565,geniohyoid muscle,AS
http://purl.obolibrary.org/obo/UBERON_0029636,lumbar spinal cord gray matter,AS
http://purl.obolibrary.org/obo/UBERON_0000065,respiratory tract,AS
http://purl.org/sig/ont/fma/fma14930,ascending duodenum,AS
http://purl.obolibrary.org/obo/UBERON_0001306,cumulus oophorus,AS
http://purl.org/sig/ont/fma/fma50855,jugular venous arch #2,AS
http://purl.org/sig/ont/fma/fma50855,jugular venous arch,AS
http://purl.org/sig/ont/fma/fma43904,anterior lateral malleolar artery,AS
http://purl.obolibrary.org/obo/UBERON_0003262,amniotic mesoderm,AS
http://purl.obolibrary.org/obo/UBERON_0001611,sublingual artery,AS
http://purl.org/sig/ont/fma/fma16495,cremaster muscle branch of genital branch of genitofemoral nerve,AS
http://purl.org/sig/ont/fma/fma16700,meningeal branch of third lumbar spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0010996,articular cartilage of a joint,AS
http://purl.org/sig/ont/fma/fma53492,communicating branch of glossopharyngeal nerve with auriculotemporal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0014608,inferior occipital gyrus,AS
http://purl.org/sig/ont/fma/fma8825,dorsal ramus of eleventh thoracic spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0005893,leg bone,AS
http://purl.org/sig/ont/fma/fma68193,medial segmental artery of right lung,AS
http://purl.obolibrary.org/obo/UBERON_0006492,c6 segment of cervical spinal cord,AS
http://purl.obolibrary.org/obo/UBERON_0002459,inferior palpebral vein,AS
http://purl.org/sig/ont/fma/fma52708,palpebral branch of infratrochlear nerve,AS
http://purl.obolibrary.org/obo/UBERON_0014541,thoracic division of spinal cord central canal,AS
http://purl.obolibrary.org/obo/UBERON_0008783,dorsal venous arch of foot,AS
http://purl.obolibrary.org/obo/UBERON_0008783,dorsal venous arch of foot #3,AS
http://purl.obolibrary.org/obo/UBERON_0008783,dorsal venous arch of foot #2,AS
http://purl.org/sig/ont/fma/fma6449,eighth cervical spinal nerve,AS
http://purl.org/sig/ont/fma/fma44504,plantar metatarsal vein,AS
http://purl.org/sig/ont/fma/fma6695,branch of auricular branch of vagus nerve to tympanic membrane,AS
http://purl.org/sig/ont/fma/fma44647,first dorsal metatarsal artery,AS
http://purl.obolibrary.org/obo/UBERON_0001196,middle colic artery,AS
http://purl.org/sig/ont/fma/fma53369,superficial buccal branch of facial nerve to nasalis,AS
http://purl.obolibrary.org/obo/UBERON_0001396,lateral thoracic artery,AS
http://purl.obolibrary.org/obo/UBERON_0001591,thymic vein,AS
